City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Cairns,AU,2022-09-22 17:13:36,-16.9167,145.7667,75.15,89,100,1.14
296,Paita,PE,2022-09-22 17:13:37,-5.0892,-81.1144,70.05,69,93,11.77
297,Yulara,AU,2022-09-22 17:13:37,-25.2406,130.9889,64.94,25,2,4.68
298,Mazagao,BR,2022-09-22 17:13:38,-0.115,-51.2894,95.05,38,0,5.61
299,Stabat,ID,2022-09-22 17:13:38,3.761,98.4513,79.0,93,96,2.39
300,Yamada,JP,2022-09-22 17:13:38,39.4667,141.95,66.92,94,100,2.59
301,Chake Chake,TZ,2022-09-22 17:13:39,-5.2459,39.7666,73.38,79,70,9.98
302,Sao Raimundo Nonato,BR,2022-09-22 17:13:39,-9.0153,-42.6994,98.71,23,3,5.06
303,Abu Samrah,SY,2022-09-22 17:13:40,35.3029,37.1841,72.68,57,0,16.37
304,Portland,US,2022-09-22 17:12:38,45.5234,-122.6762,65.44,79,100,5.01
305,Andros Town,BS,2022-09-22 17:13:40,24.7,-77.7667,87.76,60,1,11.05
306,Luanda,AO,2022-09-22 17:13:41,-8.8368,13.2343,75.2,78,40,9.22
307,Mkushi,ZM,2022-09-22 17:13:41,-13.6202,29.3939,75.47,27,6,4.65
308,Tunceli,TR,2022-09-22 17:13:42,39.1083,39.5471,68.23,47,66,3.44
309,Clyde River,CA,2022-09-22 17:13:42,70.4692,-68.5914,30.43,74,100,6.91
310,Pochutla,MX,2022-09-22 17:13:43,15.7432,-96.4661,84.81,70,47,4.09
311,Port Hawkesbury,CA,2022-09-22 17:13:43,45.6169,-61.3485,68.92,85,100,10.36
312,Gorom-Gorom,BF,2022-09-22 17:13:43,14.4439,-0.2361,98.49,28,39,10.87
313,Kloulklubed,PW,2022-09-22 17:13:44,7.0419,134.2556,83.59,73,95,8.99
314,Caceres,ES,2022-09-22 17:13:45,39.522,-6.3748,85.71,24,12,8.28
315,Garissa,KE,2022-09-22 17:13:45,-0.4536,39.6401,83.16,42,84,23.47
316,Shaunavon,CA,2022-09-22 17:13:46,49.6501,-108.4181,42.58,38,94,20.02
317,Wundanyi,KE,2022-09-22 17:14:46,-3.4019,38.364,62.98,59,73,9.19
318,Broome,US,2022-09-22 17:14:46,42.2506,-75.833,65.46,67,75,16.11
319,Victor Harbor,AU,2022-09-22 17:14:47,-35.5667,138.6167,50.68,93,49,4.88
320,Hualmay,PE,2022-09-22 17:14:47,-11.0964,-77.6139,66.49,68,43,11.9
321,Eureka,US,2022-09-22 17:11:11,40.8021,-124.1637,62.62,86,0,4.0
322,Hithadhoo,MV,2022-09-22 17:14:48,-0.6,73.0833,82.76,69,11,11.56
323,Ascension,US,2022-09-22 17:14:48,30.2169,-90.9001,95.11,55,0,5.75
324,Hami,CN,2022-09-22 17:14:48,42.8,93.45,71.46,12,3,5.64
325,Umm Kaddadah,SD,2022-09-22 17:14:49,13.6017,26.6876,93.74,16,56,8.86
326,Yar-Sale,RU,2022-09-22 17:14:49,66.8333,70.8333,37.63,63,99,25.26
327,Ulaangom,MN,2022-09-22 17:14:49,49.9811,92.0667,50.58,56,11,1.92
328,Petropavlovsk-Kamchatskiy,RU,2022-09-22 17:14:50,53.0452,158.6483,50.59,71,40,6.71
329,Huambo,AO,2022-09-22 17:14:50,-12.7761,15.7392,78.26,26,91,3.38
330,Conde,BR,2022-09-22 17:14:51,-7.2597,-34.9075,85.46,54,40,11.5
331,Ranong,TH,2022-09-22 17:14:51,9.9658,98.6348,77.65,89,95,7.2
332,Surt,LY,2022-09-22 17:14:51,31.2089,16.5887,79.47,66,29,14.65
333,Caohai,CN,2022-09-22 17:14:52,26.8661,104.2841,52.65,96,100,3.09
334,Kamaishi,JP,2022-09-22 17:14:52,39.2667,141.8833,67.44,94,100,2.57
335,Fort Nelson,CA,2022-09-22 17:14:52,58.8053,-122.7002,62.53,50,11,2.37
336,Buraydah,SA,2022-09-22 17:14:53,26.326,43.975,93.65,12,11,7.25
337,Yenagoa,NG,2022-09-22 17:12:31,4.9247,6.2642,74.23,96,100,8.52
338,Zholymbet,KZ,2022-09-22 17:14:53,51.7433,71.7122,68.77,49,3,5.01
339,Namatanai,PG,2022-09-22 17:14:54,-3.6667,152.4333,77.29,81,17,2.89
340,Knysna,ZA,2022-09-22 17:14:54,-34.0363,23.0471,60.08,74,88,5.66
341,Pouembout,NC,2022-09-22 17:14:54,-21.1333,164.9,68.85,88,65,4.47
342,Asyut,EG,2022-09-22 17:10:15,27.181,31.1837,91.0,23,0,7.31
343,Seybaplaya,MX,2022-09-22 17:14:55,19.65,-90.6667,85.46,80,9,6.13
344,Mawlamyine,MM,2022-09-22 17:14:55,16.4914,97.6256,77.97,87,94,4.16
345,Plainview,US,2022-09-22 17:14:56,40.7765,-73.4673,72.48,90,100,11.5
346,Naze,JP,2022-09-22 17:14:56,28.3667,129.4833,77.92,87,29,9.71
347,Jesus Maria,AR,2022-09-22 17:14:56,-30.9815,-64.0942,72.79,14,0,5.59
348,Varhaug,NO,2022-09-22 17:14:57,58.6147,5.6457,58.89,91,100,20.31
349,Pangkalanbuun,ID,2022-09-22 17:14:57,-2.6833,111.6167,74.77,96,65,1.68
350,Waipawa,NZ,2022-09-22 17:14:58,-41.4122,175.5153,48.63,95,100,14.16
351,Ambilobe,MG,2022-09-22 17:14:58,-13.2,49.05,74.55,63,24,8.59
352,Lidkoping,SE,2022-09-22 17:14:58,58.5052,13.1577,57.22,80,100,8.52
353,Gat,IL,2022-09-22 17:14:59,31.61,34.7642,78.82,100,0,4.76
354,Marawi,PH,2022-09-22 17:14:59,7.9986,124.2928,68.99,93,99,2.37
355,Tuatapere,NZ,2022-09-22 17:14:59,-46.1333,167.6833,43.54,88,96,2.98
356,Maningrida,AU,2022-09-22 17:15:00,-12.0667,134.2667,76.66,89,94,4.76
357,Qaracala,AZ,2022-09-22 17:11:07,39.8132,48.9523,80.69,57,99,6.31
358,Zhaotong,CN,2022-09-22 17:15:00,27.3167,103.7167,54.61,95,100,4.18
359,Kibala,TD,2022-09-22 17:15:00,9.1104,18.3463,77.52,85,56,3.91
360,Pucallpa,PE,2022-09-22 17:15:01,-8.3791,-74.5539,93.24,49,40,8.05
361,Riyadh,SA,2022-09-22 17:15:01,24.6877,46.7219,95.14,13,1,8.43
362,Piuma,BR,2022-09-22 17:15:02,-20.8378,-40.7219,81.41,70,87,9.93
363,Cody,US,2022-09-22 17:15:02,44.5263,-109.0565,66.42,64,20,6.91
364,Anse-Bertrand,GP,2022-09-22 17:16:02,16.4721,-61.5078,85.82,100,99,18.43
365,Khasan,RU,2022-09-22 17:16:03,42.4308,130.6434,63.27,75,83,14.25
366,San Juan De La Maguana,DO,2022-09-22 17:15:12,18.8059,-71.2299,85.71,61,98,8.55
367,Tecoanapa,MX,2022-09-22 17:16:03,16.5167,-98.75,83.48,69,98,3.76
368,Petawawa,CA,2022-09-22 17:16:04,45.9001,-77.3328,53.19,71,75,12.66
369,Esperance,AU,2022-09-22 17:16:04,-33.8667,121.9,48.56,68,14,8.61
370,Oranjemund,NA,2022-09-22 17:16:05,-28.55,16.4333,57.81,76,7,7.58
371,Hargeysa,SO,2022-09-22 17:16:05,9.56,44.065,75.99,55,88,18.07
372,Camapua,BR,2022-09-22 17:16:06,-19.5314,-54.0439,77.59,65,84,12.77
373,Kharitonovo,RU,2022-09-22 17:16:06,61.4009,47.4978,46.6,79,96,3.96
374,Faanui,PF,2022-09-22 17:16:07,-16.4833,-151.75,78.1,76,5,20.0
375,Campos,BR,2022-09-22 17:13:51,-21.75,-41.3,86.05,54,0,0.0
376,Sao Gabriel Da Cachoeira,BR,2022-09-22 17:16:07,-0.1303,-67.0892,98.65,33,6,2.55
377,Aykhal,RU,2022-09-22 17:16:08,66.0,111.5,13.32,93,61,5.01
378,Port Macquarie,AU,2022-09-22 17:16:08,-31.4333,152.9167,60.69,94,75,8.05
379,Alice Springs,AU,2022-09-22 17:16:08,-23.7,133.8833,54.95,44,0,5.75
380,Agadez,NE,2022-09-22 17:16:09,19.75,10.25,98.92,11,2,7.34
381,Katobu,ID,2022-09-22 17:16:09,-4.9408,122.5276,73.26,96,100,1.92
382,Shelburne,CA,2022-09-22 17:12:31,44.0787,-80.2041,52.25,96,100,14.5
383,Silver City,US,2022-09-22 17:16:10,32.7701,-108.2803,81.68,47,0,9.22
384,Wasilla,US,2022-09-22 17:13:38,61.5814,-149.4394,41.95,94,0,6.91
385,Jiutai,CN,2022-09-22 17:16:11,44.1525,125.8328,55.74,88,93,7.63
386,Bafq,IR,2022-09-22 17:16:11,31.6128,55.4107,85.64,13,0,8.32
387,Saint-Joseph,RE,2022-09-22 17:16:11,-21.3667,55.6167,70.18,81,19,13.18
388,Road Town,VG,2022-09-22 17:14:21,18.4167,-64.6167,87.89,79,40,12.66
389,Vanimo,PG,2022-09-22 17:16:12,-2.6741,141.3028,77.05,89,93,1.95
390,Limbang,MY,2022-09-22 17:16:13,4.75,115.0,78.91,98,75,1.25
391,Caravelas,BR,2022-09-22 17:16:13,-17.7125,-39.2481,81.54,64,13,13.15
392,Pemangkat,ID,2022-09-22 17:16:14,1.1667,108.9667,80.37,78,100,6.24
393,Dunedin,NZ,2022-09-22 17:15:33,-45.8742,170.5036,46.8,85,25,1.01
394,Mount Gambier,AU,2022-09-22 17:16:15,-37.8333,140.7667,44.51,100,75,0.0
395,Pundaguitan,PH,2022-09-22 17:16:15,6.3711,126.1689,83.71,73,91,8.01
396,Fort Collins,US,2022-09-22 17:14:26,40.5853,-105.0844,52.66,92,100,3.44
397,Kuryk,KZ,2022-09-22 17:16:16,43.2,51.65,81.03,27,66,9.17
398,Umiray,PH,2022-09-22 17:16:16,15.2206,121.4111,78.57,86,93,2.89
399,La Cruz,MX,2022-09-22 17:16:17,23.9167,-106.9,84.74,74,74,2.3
400,Cochrane,CA,2022-09-22 17:15:05,51.1834,-114.4687,59.27,52,0,0.0
401,Pieszyce,PL,2022-09-22 17:16:18,50.7129,16.5823,51.51,94,16,2.06
402,Keetmanshoop,NA,2022-09-22 17:16:18,-26.5833,18.1333,73.02,8,0,19.13
403,Acari,PE,2022-09-22 17:16:18,-15.4311,-74.6158,73.24,50,95,10.78
404,Bathsheba,BB,2022-09-22 17:16:19,13.2167,-59.5167,88.41,70,20,14.97
405,Ust-Ilimsk,RU,2022-09-22 17:16:19,58.0006,102.6619,43.93,99,100,5.14
406,Salalah,OM,2022-09-22 17:11:23,17.0151,54.0924,80.69,89,75,6.91
407,Koutsouras,GR,2022-09-22 17:16:20,35.0339,25.9469,72.1,55,73,12.48
408,Tsiroanomandidy,MG,2022-09-22 17:16:21,-18.7667,46.0333,74.66,42,74,7.25
409,Cefalu,IT,2022-09-22 17:16:21,38.0386,14.0229,72.54,61,98,1.99
410,Jaguaribe,BR,2022-09-22 17:16:21,-5.8906,-38.6219,97.99,27,23,6.55
411,Mora,CM,2022-09-22 17:17:22,11.0461,14.1401,77.9,81,74,5.32
412,Opuwo,NA,2022-09-22 17:17:22,-18.0607,13.84,82.29,14,4,10.63
413,Kouqian,CN,2022-09-22 17:15:16,43.6391,126.4578,53.71,91,100,5.79
414,Chauk,MM,2022-09-22 17:17:24,20.8833,94.8167,82.8,76,99,5.19
415,Marsa Matruh,EG,2022-09-22 17:17:24,31.3525,27.2453,76.89,70,12,14.47
416,San Antonio,US,2022-09-22 17:14:07,29.4241,-98.4936,95.11,46,0,3.44
417,Poya,NC,2022-09-22 17:17:25,-21.35,165.15,69.24,86,48,3.78
418,Apac,UG,2022-09-22 17:17:25,1.9756,32.5386,66.06,91,75,3.4
419,Tutoia,BR,2022-09-22 17:17:26,-2.7619,-42.2744,84.34,61,30,15.32
420,Hambantota,LK,2022-09-22 17:17:27,6.1241,81.1185,80.56,77,94,15.97
421,Guanhaes,BR,2022-09-22 17:17:27,-18.775,-42.9325,78.53,59,99,2.84
422,Bandarbeyla,SO,2022-09-22 17:17:27,9.4942,50.8122,78.78,81,20,27.11
423,Juruti,BR,2022-09-22 17:17:28,-2.1522,-56.0922,99.93,26,6,6.42
424,Abasolo,MX,2022-09-22 17:17:28,20.45,-101.5167,72.3,44,70,7.92
425,Sergeyevka,KZ,2022-09-22 17:17:29,53.88,67.4158,62.2,28,87,6.98
426,Pingliang,CN,2022-09-22 17:17:29,35.5392,106.6861,56.86,39,100,1.03
427,Mudgee,AU,2022-09-22 17:17:30,-32.5943,149.5871,50.79,97,74,3.74
428,Luwingu,ZM,2022-09-22 17:17:30,-10.2621,29.9271,75.31,19,9,4.32
429,Leninskoye,KZ,2022-09-22 17:17:31,41.7589,69.3864,71.44,21,0,4.5
430,Monroe,US,2022-09-22 17:17:31,43.1501,-77.6831,62.65,76,75,20.71
431,Nizwa,OM,2022-09-22 17:17:32,22.9333,57.5333,89.49,35,94,10.85
432,Itarema,BR,2022-09-22 17:17:32,-2.9248,-39.9167,86.68,54,37,18.75
433,Port Hardy,CA,2022-09-22 17:17:32,50.6996,-127.4199,51.8,93,75,3.44
434,Elizabeth City,US,2022-09-22 17:17:33,36.2946,-76.2511,93.04,53,0,16.11
435,Llata,PE,2022-09-22 17:17:33,-9.4167,-76.7833,68.09,42,22,10.94
436,Natitingou,BJ,2022-09-22 17:17:34,10.3042,1.3796,77.86,84,55,3.27
437,Itaituba,BR,2022-09-22 17:17:34,-4.2761,-55.9836,93.36,55,20,9.22
438,Saint-Georges,GD,2022-09-22 17:17:34,12.0564,-61.7485,83.88,79,40,21.85
439,Carupano,VE,2022-09-22 17:17:35,10.6678,-63.2585,87.78,58,96,10.25
440,Coquimbo,CL,2022-09-22 17:17:35,-29.9533,-71.3436,65.93,45,0,12.66
441,Kirensk,RU,2022-09-22 17:17:35,57.7853,108.1119,40.98,95,100,10.69
442,Villa Guerrero,MX,2022-09-22 17:17:36,18.8667,-99.65,69.42,63,73,3.94
443,Roald,NO,2022-09-22 17:17:36,62.5833,6.1333,59.16,77,75,4.61
444,Paamiut,GL,2022-09-22 17:17:36,61.994,-49.6678,44.1,88,100,16.8
445,Kangaatsiaq,GL,2022-09-22 17:17:37,68.3065,-53.4641,35.37,79,100,6.53
446,Chernyy Yar,RU,2022-09-22 17:17:37,48.0624,46.1091,70.61,65,100,13.13
447,Novyy Urengoy,RU,2022-09-22 17:17:37,66.0833,76.6333,34.29,92,100,30.42
448,Vestmannaeyjar,IS,2022-09-22 17:16:08,63.4427,-20.2734,49.19,87,75,14.97
449,Stulovo,RU,2022-09-22 17:17:38,58.7225,50.1439,50.67,88,100,6.87
450,Khor,RU,2022-09-22 17:17:38,47.8861,134.9464,49.77,81,34,5.3
451,Okitipupa,NG,2022-09-22 17:17:39,6.5047,4.7839,78.08,85,99,4.27
452,Kenai,US,2022-09-22 17:17:39,60.5544,-151.2583,44.1,85,75,5.75
453,Ovalle,CL,2022-09-22 17:17:39,-30.5983,-71.2003,81.63,8,0,5.28
454,Beyneu,KZ,2022-09-22 17:17:40,45.3167,55.2,76.84,13,0,16.49
455,Nantucket,US,2022-09-22 17:17:40,41.2835,-70.0995,77.11,64,75,23.02
456,Torit,SS,2022-09-22 17:17:40,4.4133,32.5678,72.18,91,100,2.15
457,Sudbury,CA,2022-09-22 17:17:41,46.49,-80.99,49.05,62,100,11.01
458,Banapur,IN,2022-09-22 17:18:41,19.7833,85.1833,81.37,88,36,7.31
459,Tokur,RU,2022-09-22 17:18:42,53.1333,132.9,40.01,97,100,3.94
460,Erenhot,CN,2022-09-22 17:18:42,43.6475,111.9767,44.22,35,0,10.74
461,Christchurch,NZ,2022-09-22 17:17:06,-43.5333,172.6333,46.9,84,75,5.75
462,Eseka,CM,2022-09-22 17:18:43,3.65,10.7667,72.57,99,100,2.73
463,Manado,ID,2022-09-22 17:18:43,1.487,124.8455,74.17,100,20,2.3
464,Sibiti,CG,2022-09-22 17:18:43,-3.6819,13.3499,80.1,58,98,3.56
465,Santokhgarh,IN,2022-09-22 17:18:44,31.3667,76.3167,75.96,78,49,3.83
466,Chama,CH,2022-09-22 17:18:44,47.1821,8.4636,60.96,76,0,2.57
467,Zhicheng,CN,2022-09-22 17:18:44,30.2956,111.5047,72.45,70,99,2.71
468,Sinnamary,GF,2022-09-22 17:18:45,5.3833,-52.95,86.72,61,0,12.15
469,Isangel,VU,2022-09-22 17:18:45,-19.55,169.2667,74.39,78,54,4.52
470,Udachnyy,RU,2022-09-22 17:18:45,66.4167,112.4,17.46,85,50,5.1
471,Korem,ET,2022-09-22 17:18:46,12.5058,39.5228,59.0,62,97,3.53
472,Wamba,NG,2022-09-22 17:18:46,8.9333,8.6,78.58,84,46,2.86
473,Ushtobe,KZ,2022-09-22 17:18:46,45.2514,77.9838,66.07,27,3,2.86
474,Daru,PG,2022-09-22 17:18:47,-9.0763,143.2092,77.9,87,99,9.51
475,Bardiyah,LY,2022-09-22 17:18:47,31.7561,25.0865,76.44,61,0,13.13
476,Mizdah,LY,2022-09-22 17:18:47,31.4451,12.9801,82.98,38,44,15.35
477,Tabuk,PH,2022-09-22 17:18:48,17.4189,121.4443,72.93,94,45,2.62
478,Kirillov,RU,2022-09-22 17:18:48,59.863,38.3813,45.7,89,77,3.71
479,Cabo San Lucas,MX,2022-09-22 17:13:50,22.8909,-109.9124,88.61,72,0,4.61
480,Rognan,NO,2022-09-22 17:18:49,67.0953,15.3878,57.88,77,100,7.87
481,Belyy Yar,RU,2022-09-22 17:18:49,53.6039,91.3903,48.09,81,0,4.47
482,Kaitangata,NZ,2022-09-22 17:18:49,-46.2817,169.8464,42.58,95,26,2.59
483,Zyryanka,RU,2022-09-22 17:18:50,65.75,150.85,32.74,96,100,24.23
484,Korcula,HR,2022-09-22 17:18:50,42.9622,17.1369,66.81,52,1,16.04
485,Reshetylivka,UA,2022-09-22 17:18:50,49.565,34.0782,53.56,61,100,3.0
486,Preobrazheniye,RU,2022-09-22 17:18:51,42.9019,133.9064,55.0,74,100,6.11
487,Marquette,US,2022-09-22 17:17:56,46.5333,-87.6335,50.83,69,77,13.76
488,Maloy,NO,2022-09-22 17:18:51,61.9353,5.1136,54.73,1,100,19.71
489,Axim,GH,2022-09-22 17:18:52,4.8699,-2.2405,77.49,83,100,7.31
490,Taltal,CL,2022-09-22 17:18:52,-25.4,-70.4833,63.41,58,9,5.19
491,Kvarkeno,RU,2022-09-22 17:18:52,52.0833,59.725,65.62,25,79,8.5
492,Halifax,CA,2022-09-22 17:15:57,44.6453,-63.5724,64.89,77,100,17.27
493,Omsukchan,RU,2022-09-22 17:18:53,62.5333,155.8,28.99,88,100,26.44
494,Lisakovsk,KZ,2022-09-22 17:18:53,52.5369,62.4936,65.82,23,33,6.24
495,Ahtopol,BG,2022-09-22 17:18:53,42.1,27.95,60.39,54,70,6.51
496,Sept-Iles,CA,2022-09-22 17:18:54,50.2001,-66.3821,52.32,96,100,9.22
497,Isabela,PH,2022-09-22 17:18:54,6.7085,121.9711,78.85,85,99,2.59
498,Chara,RU,2022-09-22 17:18:55,56.9064,118.2631,36.27,77,100,0.16
499,Puteyets,RU,2022-09-22 17:18:55,65.1716,57.091,42.53,79,98,9.73
500,Dawlatabad,AF,2022-09-22 17:18:56,36.4141,64.9053,77.67,18,0,3.76
501,Goderich,CA,2022-09-22 17:18:40,43.7501,-81.7165,57.9,62,100,21.85
502,Puerto Escondido,MX,2022-09-22 17:18:56,15.85,-97.0667,83.23,61,75,5.75
503,Calvinia,ZA,2022-09-22 17:18:56,-31.4707,19.776,52.93,41,72,10.89
504,Ulladulla,AU,2022-09-22 17:18:57,-35.35,150.4667,55.76,95,99,10.56
505,Yumen,CN,2022-09-22 17:18:57,40.2833,97.2,59.86,17,100,15.48
506,Hasaki,JP,2022-09-22 17:18:57,35.7333,140.8333,68.29,96,100,15.84
507,Kavieng,PG,2022-09-22 17:19:58,-2.5744,150.7967,79.83,75,57,6.22
508,Cockburn Town,TC,2022-09-22 17:19:58,21.4612,-71.1419,82.6,79,29,12.75
509,Komsomolskiy,UZ,2022-09-22 17:19:59,40.4272,71.7189,72.32,40,0,6.91
510,Katangli,RU,2022-09-22 17:19:59,51.7102,143.2326,47.62,90,73,4.36
511,Lixourion,GR,2022-09-22 17:19:59,38.2019,20.4314,69.8,46,20,11.5
512,Plettenberg Bay,ZA,2022-09-22 17:20:00,-34.0527,23.3716,60.13,74,91,5.61
513,Ilula,TZ,2022-09-22 17:20:00,-7.6766,36.0366,65.1,55,89,6.93
514,Nakamura,JP,2022-09-22 17:20:00,32.9833,132.9333,74.07,97,100,4.68
515,Qeshm,IR,2022-09-22 17:20:01,26.9581,56.2719,89.49,80,0,9.46
516,Shimoda,JP,2022-09-22 17:20:01,34.6667,138.95,68.11,93,100,15.05
517,Akyab,MM,2022-09-22 17:20:02,20.15,92.9,80.83,84,82,5.17
518,Porto Novo,BJ,2022-09-22 17:17:53,6.4965,2.6036,79.23,81,88,8.16
519,Sioux Lookout,CA,2022-09-22 17:20:02,50.1001,-91.917,48.27,61,40,3.44
520,Aquiraz,BR,2022-09-22 17:15:54,-3.9014,-38.3911,87.89,58,72,13.6
521,Kawalu,ID,2022-09-22 17:20:03,-7.3817,108.2082,72.16,97,95,1.68
522,Vestmanna,FO,2022-09-22 17:20:03,62.1564,-7.1664,50.92,87,75,12.66
523,Kafanchan,NG,2022-09-22 17:20:04,9.5833,8.3,73.58,87,87,3.22
524,Grand Gaube,MU,2022-09-22 17:20:05,-20.0064,57.6608,72.37,72,2,10.0
525,Fairbanks,US,2022-09-22 17:20:05,64.8378,-147.7164,39.6,96,100,4.61
526,Beloha,MG,2022-09-22 17:16:30,-25.1667,45.05,75.6,55,0,8.48
527,Leningradskiy,RU,2022-09-22 17:20:06,69.3833,178.4167,36.84,98,100,21.05
528,Sibolga,ID,2022-09-22 17:20:06,1.7427,98.7792,74.73,75,87,3.4
529,Cooma,AU,2022-09-22 17:20:07,-36.2333,149.1333,47.97,100,75,5.75
530,Kalmunai,LK,2022-09-22 17:20:07,7.4167,81.8167,82.15,78,85,5.39
531,College,US,2022-09-22 17:16:31,64.8569,-147.8028,39.58,96,100,4.61
532,Bridgewater,CA,2022-09-22 17:20:08,44.3835,-64.5155,66.67,80,96,18.41
533,Chimbote,PE,2022-09-22 17:20:08,-9.0853,-78.5783,66.33,71,93,11.23
534,Yeppoon,AU,2022-09-22 17:20:09,-23.1333,150.7333,65.98,75,0,4.94
535,San Cristobal,VE,2022-09-22 17:20:09,7.7669,-72.225,71.78,51,100,3.02
536,Vidim,RU,2022-09-22 17:20:09,56.4088,103.1106,43.63,98,100,6.08
537,Port Hedland,AU,2022-09-22 17:20:10,-20.3167,118.5667,66.25,77,0,4.61
538,Mtwara,TZ,2022-09-22 17:20:10,-10.2667,40.1833,74.34,79,14,10.76
539,Kahului,US,2022-09-22 17:16:44,20.8947,-156.47,79.84,73,20,7.0
540,Piacabucu,BR,2022-09-22 17:20:11,-10.4056,-36.4344,80.76,71,30,12.46
541,Talaya,RU,2022-09-22 17:20:11,61.3833,152.75,23.63,87,100,4.52
542,Lamas,PE,2022-09-22 17:18:29,-6.4167,-76.5333,84.67,35,61,3.18
543,Tommot,RU,2022-09-22 17:20:12,58.9564,126.2925,29.84,97,100,1.59
544,Chuy,UY,2022-09-22 17:20:13,-33.6971,-53.4616,53.37,73,100,13.27
545,Hobyo,SO,2022-09-22 17:20:13,5.3505,48.5268,76.73,88,69,21.36
546,Rodnykove,UA,2022-09-22 17:20:13,45.043,33.9541,51.76,75,100,9.86
547,Seymchan,RU,2022-09-22 17:20:14,62.8833,152.4333,33.53,84,100,5.03
548,Sooke,CA,2022-09-22 17:20:14,48.3746,-123.7276,64.56,69,0,18.41
549,Carnduff,CA,2022-09-22 17:20:15,49.1667,-101.8009,56.37,43,89,15.3
550,Ayni,TJ,2022-09-22 17:20:15,39.3941,68.5377,65.64,36,0,2.26
551,Monrovia,LR,2022-09-22 17:15:27,6.3005,-10.7969,80.22,75,62,7.14
552,Marsh Harbour,BS,2022-09-22 17:20:15,26.5412,-77.0636,83.8,70,2,12.17
553,Aswan,EG,2022-09-22 17:20:16,24.0934,32.907,91.85,15,0,11.63
554,Kyzyl,RU,2022-09-22 17:21:16,51.7,94.45,53.29,41,69,3.58
555,Gogrial,SS,2022-09-22 17:21:17,8.5332,28.1004,77.61,73,63,1.34
556,Tubuala,PA,2022-09-22 17:21:17,9.5167,-79.0333,83.93,72,99,8.77
557,Najran,SA,2022-09-22 17:21:18,17.4924,44.1277,88.45,14,99,7.74
558,Pascagoula,US,2022-09-22 17:21:18,30.3658,-88.5561,95.72,49,0,3.44
559,Salta,AR,2022-09-22 17:21:01,-24.7859,-65.4117,67.57,40,40,5.01
560,Kendari,ID,2022-09-22 17:21:18,-3.945,122.4989,72.84,96,99,3.29
561,Haines Junction,CA,2022-09-22 17:21:19,60.7522,-137.5108,49.95,40,46,4.61
562,Santa Rosa,PH,2022-09-22 17:17:51,14.3122,121.1114,78.78,93,90,4.34
563,Talnakh,RU,2022-09-22 17:21:20,69.4865,88.3972,34.21,99,100,3.44
564,Bantry,IE,2022-09-22 17:21:20,51.6833,-9.45,62.78,73,11,9.75
565,La Asuncion,VE,2022-09-22 17:21:20,11.0333,-63.8628,92.93,59,92,11.5
566,Buncrana,IE,2022-09-22 17:21:21,55.1333,-7.45,60.57,81,16,9.48
567,Delano,US,2022-09-22 17:21:21,35.7688,-119.247,70.25,55,0,0.0
568,Kano,NG,2022-09-22 17:21:21,12.0001,8.5167,87.17,48,45,5.82
569,Yenangyaung,MM,2022-09-22 17:21:22,20.4667,94.8833,80.65,79,98,4.85
570,Dolores,AR,2022-09-22 17:21:22,-36.3132,-57.6792,62.24,36,37,10.09
571,Moranbah,AU,2022-09-22 17:21:23,-22.0016,148.0466,64.36,48,4,6.38
572,Port-Cartier,CA,2022-09-22 17:21:23,50.0334,-66.8654,52.02,99,100,3.38
573,Birchis,RO,2022-09-22 17:21:23,45.9667,22.1667,48.9,79,66,2.73
574,Sisimiut,GL,2022-09-22 17:21:24,66.9395,-53.6735,37.47,98,100,2.35
